id,dist,ress,spec,loc_cate,tras_cate,lat,lon,f_ress,b_stat_id,,변수값,실제 
0,종로구,사직로 125,경복궁역 4번출구,지하철역 입구,일반쓰레기,37.57613445,126.972895,종로구사직로 125경복궁역 4번출구지하철역 입구,,,b_stat,bus station
1,종로구,사직로 125,경복궁역 4번출구,지하철역 입구,재활용쓰레기,37.57613445,126.972895,종로구사직로 125경복궁역 4번출구지하철역 입구,,,stat,station
2,종로구,자하문로 28,스타벅스 앞,도로변(횡단보도 포함),일반쓰레기,37.57856709,126.9719698,종로구자하문로 28스타벅스 앞도로변(횡단보도 포함),,,cate,category
3,종로구,자하문로 28,스타벅스 앞,도로변(횡단보도 포함),재활용쓰레기,37.57856709,126.9719698,종로구자하문로 28스타벅스 앞도로변(횡단보도 포함),,,dist,district
4,종로구,자하문로 44,라파리나 카페 앞,도로변(횡단보도 포함),일반쓰레기,37.57997173,126.97155,종로구자하문로 44라파리나 카페 앞도로변(횡단보도 포함),,,ress,address
5,종로구,자하문로 44,라파리나 카페 앞,도로변(횡단보도 포함),재활용쓰레기,37.57997173,126.97155,종로구자하문로 44라파리나 카페 앞도로변(횡단보도 포함),,,spec,specific
6,종로구,자하문로 68,평화제과 앞,도로변(횡단보도 포함),일반쓰레기,37.58210072,126.9709316,종로구자하문로 68평화제과 앞도로변(횡단보도 포함),,,loc,located
7,종로구,자하문로 68,평화제과 앞,도로변(횡단보도 포함),재활용쓰레기,37.58210072,126.9709316,종로구자하문로 68평화제과 앞도로변(횡단보도 포함),,,tras,trascan
8,종로구,자하문로 13-2,경복궁역 2번출구방면 뉴욕버거 앞,도로변(횡단보도 포함),일반쓰레기,37.57737661,126.9719681,종로구자하문로 13-2경복궁역 2번출구방면 뉴욕버거 앞도로변(횡단보도 포함),,,f_ress,full_address
9,종로구,자하문로 13-2,경복궁역 3번출구방면 뉴욕버거 앞,도로변(횡단보도 포함),재활용쓰레기,37.57737661,126.9719681,종로구자하문로 13-2경복궁역 3번출구방면 뉴욕버거 앞도로변(횡단보도 포함),,,,
10,종로구,효자로 13길 45,청와대 사랑채 분수대 앞,도로변(횡단보도 포함),일반쓰레기,37.58254488,126.9730593,종로구효자로 13길 45청와대 사랑채 분수대 앞도로변(횡단보도 포함),,,,
11,종로구,효자로 13길 45,청와대 사랑채 분수대 앞,도로변(횡단보도 포함),재활용쓰레기,37.58254488,126.9730593,종로구효자로 13길 45청와대 사랑채 분수대 앞도로변(횡단보도 포함),,,,
12,종로구,사직동 1-28,버스정류장(01-1113),"정류소(버스,택시 등)",일반쓰레기,37.57593651,126.9672638,"종로구사직동 1-28버스정류장(01-1113)정류소(버스,택시 등)",1113,,,
13,종로구,사직동 1-28,버스정류장(01-1113),"정류소(버스,택시 등)",재활용쓰레기,37.57593651,126.9672638,"종로구사직동 1-28버스정류장(01-1113)정류소(버스,택시 등)",1113,,,
14,종로구,자하문로1길 12,털보집 앞,상가지역,일반쓰레기,37.57657314,126.971748,종로구자하문로1길 12털보집 앞상가지역,,,,
15,종로구,자하문로1길 50-1,더삼겹 185 앞,상가지역,일반쓰레기,37.57700997,126.96968,종로구자하문로1길 50-1더삼겹 185 앞상가지역,,,,
16,종로구,자하문로1길 34,넘버원양꼬치 앞 ,상가지역,일반쓰레기,37.5766124,126.9705504,종로구자하문로1길 34넘버원양꼬치 앞 상가지역,,,,
17,종로구,자하문로1길 49-4,해태상회 앞,상가지역,일반쓰레기,37.57676216,126.9695478,종로구자하문로1길 49-4해태상회 앞상가지역,,,,
18,종로구,청운동 129,호호당 앞,상가지역,일반쓰레기,37.58512502,126.9699485,종로구청운동 129호호당 앞상가지역,,,,
19,종로구,대학로 135,명륜포차 앞 대로변,상가지역,일반쓰레기,37.58323675,127.0014547,종로구대학로 135명륜포차 앞 대로변상가지역,,,,
20,종로구,대학로 122,탑텐 대학로점 앞 대로변,상가지역,일반쓰레기,37.58218888,127.0022496,종로구대학로 122탑텐 대학로점 앞 대로변상가지역,,,,
21,종로구,대학로 116,스타벅스 앞,상가지역,일반쓰레기,37.58153269,127.0023365,종로구대학로 116스타벅스 앞상가지역,,,,
22,종로구,이화장 1길 20,종로노인종합복지관 뒷편,상가지역,일반쓰레기,37.57737143,127.0055772,종로구이화장 1길 20종로노인종합복지관 뒷편상가지역,,,,
23,종로구,자하문로1길 3-1,세종마을 음식문화거리 부근,상가지역,일반쓰레기,37.57645628,126.9721356,종로구자하문로1길 3-1세종마을 음식문화거리 부근상가지역,,,,
24,종로구,자하문로1길 5,세종마을 음식문화거리 부근,상가지역,일반쓰레기,37.57646204,126.9721,종로구자하문로1길 5세종마을 음식문화거리 부근상가지역,,,,
25,종로구,자하문로1길 3,세종마을 음식문화거리 부근,상가지역,일반쓰레기,37.57645819,126.9721721,종로구자하문로1길 3세종마을 음식문화거리 부근상가지역,,,,
26,종로구,자하문로 39,형제마켓 앞,상가지역,일반쓰레기,37.57956969,126.9711007,종로구자하문로 39형제마켓 앞상가지역,,,,
27,종로구,자하문로 1길 32,서촌 친구네 앞,상가지역,일반쓰레기,37.57653674,126.9706323,종로구자하문로 1길 32서촌 친구네 앞상가지역,,,,
28,종로구,자하문로1길 32,서촌 친구네 앞,상가지역,재활용쓰레기,37.57653674,126.9706323,종로구자하문로1길 32서촌 친구네 앞상가지역,,,,
29,종로구,필운대로 9-2,도로변,도로변(횡단보도 포함),일반쓰레기,37.57713352,126.9690594,종로구필운대로 9-2도로변도로변(횡단보도 포함),,,,
30,종로구,통일로16길 3,상가대로변,상가지역,일반쓰레기,37.57561619,126.9570892,종로구통일로16길 3상가대로변상가지역,,,,
31,종로구,사직로8길 4,버스정류장(01-1128),"정류소(버스,택시 등)",일반쓰레기,37.57467165,126.9684298,"종로구사직로8길 4버스정류장(01-1128)정류소(버스,택시 등)",,,,
32,종로구,사직로8길 4,버스정류장(01-1129),"정류소(버스,택시 등)",재활용쓰레기,37.57467165,126.9684298,"종로구사직로8길 4버스정류장(01-1129)정류소(버스,택시 등)",,,,
33,종로구,새문안로 82,에스타워 앞 ,도로변(횡단보도 포함),일반쓰레기,37.56979465,126.9739315,종로구새문안로 82에스타워 앞 도로변(횡단보도 포함),,,,
34,종로구,새문안로 82,에스타워 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.56979465,126.9739315,종로구새문안로 82에스타워 앞 도로변(횡단보도 포함),,,,
35,종로구,신문로1가 141,광화문 버스정류장 앞 (01-009),"정류소(버스,택시 등)",일반쓰레기,37.57015896,126.9757971,"종로구신문로1가 141광화문 버스정류장 앞 (01-009)정류소(버스,택시 등)",,,,
36,종로구,신문로1가 141,광화문 버스정류장 앞 (01-009),"정류소(버스,택시 등)",일반쓰레기,37.57015896,126.9757971,"종로구신문로1가 141광화문 버스정류장 앞 (01-009)정류소(버스,택시 등)",,,,
37,종로구,청계천로 1,채널A 본사 앞 ,도로변(횡단보도 포함),일반쓰레기,37.56954645,126.9780203,종로구청계천로 1채널A 본사 앞 도로변(횡단보도 포함),,,,
38,종로구,청계천로 1,채널A 본사 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.56954645,126.9780203,종로구청계천로 1채널A 본사 앞 도로변(횡단보도 포함),,,,
39,종로구,종로 14,한국무역공사 빌딩 앞,도로변(횡단보도 포함),재활용쓰레기,37.56981266,126.9788619,종로구종로 14한국무역공사 빌딩 앞도로변(횡단보도 포함),,,,
40,종로구,종로 30-1,종로분식 앞,도로변(횡단보도 포함),일반쓰레기,37.56994949,126.9807825,종로구종로 30-1종로분식 앞도로변(횡단보도 포함),,,,
41,종로구,종로 30-1,종로분식 앞,도로변(횡단보도 포함),재활용쓰레기,37.56994949,126.9807825,종로구종로 30-1종로분식 앞도로변(횡단보도 포함),,,,
42,종로구,종로1가 54,종로1가 버스정류장(01-012),"정류소(버스,택시 등)",일반쓰레기,37.5702326,126.9814158,"종로구종로1가 54종로1가 버스정류장(01-012)정류소(버스,택시 등)",,,,
43,종로구,종로1가 54,종로1가 버스정류장(01-012),"정류소(버스,택시 등)",일반쓰레기,37.5702326,126.9814158,"종로구종로1가 54종로1가 버스정류장(01-012)정류소(버스,택시 등)",,,,
44,종로구,종로1가 82-2,종로1가 버스정류장(01-011),"정류소(버스,택시 등)",일반쓰레기,37.57021394,126.9797603,"종로구종로1가 82-2종로1가 버스정류장(01-011)정류소(버스,택시 등)",,,,
45,종로구,종로1가 82-2,종로1가 버스정류장(01-011),"정류소(버스,택시 등)",재활용쓰레기,37.57021394,126.9797603,"종로구종로1가 82-2종로1가 버스정류장(01-011)정류소(버스,택시 등)",,,,
46,종로구,종로1길 50,더 케이트윈타워 대로변앞,도로변(횡단보도 포함),일반쓰레기,37.57472447,126.9790224,종로구종로1길 50더 케이트윈타워 대로변앞도로변(횡단보도 포함),,,,
47,종로구,종로1길 50,더 케이트윈타워 대로변앞,도로변(횡단보도 포함),재활용쓰레기,37.57472447,126.9790224,종로구종로1길 50더 케이트윈타워 대로변앞도로변(횡단보도 포함),,,,
48,종로구,종로 5길 103,세븐일레븐 앞,도로변(횡단보도 포함),일반쓰레기,37.57422122,126.9787723,종로구종로 5길 103세븐일레븐 앞도로변(횡단보도 포함),,,,
49,종로구,종로 103,세븐일레븐 앞,도로변(횡단보도 포함),재활용쓰레기,37.57422122,126.9787723,종로구종로 103세븐일레븐 앞도로변(횡단보도 포함),,,,
50,종로구,종로 44길 80,수족관거리 시스페이스 앞,도로변(횡단보도 포함),일반쓰레기,37.57063292,127.0146681,종로구종로 44길 80수족관거리 시스페이스 앞도로변(횡단보도 포함),,,,
51,종로구,종로 44길 81,수족관거리 시스페이스 앞,도로변(횡단보도 포함),재활용쓰레기,37.57083527,127.0147648,종로구종로 44길 81수족관거리 시스페이스 앞도로변(횡단보도 포함),,,,
52,종로구,종로2가 15-1,종로2가 버스정류장(01-014),"정류소(버스,택시 등)",일반쓰레기,37.5703595,126.9863939,"종로구종로2가 15-1종로2가 버스정류장(01-014)정류소(버스,택시 등)",,,,
53,종로구,종로2가 15-2,종로2가 버스정류장(01-014),"정류소(버스,택시 등)",일반쓰레기,37.5703595,126.9863939,"종로구종로2가 15-2종로2가 버스정류장(01-014)정류소(버스,택시 등)",,,,
54,종로구,종로 104,YBM 종로3가 앞,도로변(횡단보도 포함),일반쓰레기,37.56996344,126.9891115,종로구종로 104YBM 종로3가 앞도로변(횡단보도 포함),,,,
55,종로구,종로 104,YBM 종로4가 앞,도로변(횡단보도 포함),일반쓰레기,37.56996344,126.9891115,종로구종로 104YBM 종로4가 앞도로변(횡단보도 포함),,,,
56,종로구,종로 51,종각교차로 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.57074514,126.9836114,종로구종로 51종각교차로 앞 도로변(횡단보도 포함),,,,
57,종로구,종로2가 15-1,종로2가 버스정류장(01-015),"정류소(버스,택시 등)",일반쓰레기,37.5703595,126.9863939,"종로구종로2가 15-1종로2가 버스정류장(01-015)정류소(버스,택시 등)",,,,
58,종로구,종로2가 15-1,종로2가 버스정류장(01-015),"정류소(버스,택시 등)",일반쓰레기,37.5703595,126.9863939,"종로구종로2가 15-1종로2가 버스정류장(01-015)정류소(버스,택시 등)",,,,
59,종로구,종로 73,CU 종각쇼핑센터 앞,도로변(횡단보도 포함),일반쓰레기,37.57020434,126.9855194,종로구종로 73CU 종각쇼핑센터 앞도로변(횡단보도 포함),,,,
60,종로구,종로 74,영안빌딩 앞,도로변(횡단보도 포함),재활용쓰레기,37.56994333,126.9856106,종로구종로 74영안빌딩 앞도로변(횡단보도 포함),,,,
61,종로구,종로 83,귀금속 도매상가 앞,도로변(횡단보도 포함),일반쓰레기,37.57041819,126.9867107,종로구종로 83귀금속 도매상가 앞도로변(횡단보도 포함),,,,
62,종로구,종로 83,귀금속 도매상가 앞,도로변(횡단보도 포함),재활용쓰레기,37.57041819,126.9867107,종로구종로 83귀금속 도매상가 앞도로변(횡단보도 포함),,,,
63,종로구,인사동길 1,남인사마당,도로변(횡단보도 포함),일반쓰레기,0,0,종로구인사동길 1남인사마당도로변(횡단보도 포함),,,,
64,종로구,인사동길 1,남인사마당,도로변(횡단보도 포함),재활용쓰레기,0,0,종로구인사동길 1남인사마당도로변(횡단보도 포함),,,,
65,종로구,율곡로 46,종로경찰서 앞,도로변(횡단보도 포함),일반쓰레기,0,0,종로구율곡로 46종로경찰서 앞도로변(횡단보도 포함),,,,
66,종로구,율곡로 46,종로경찰서 앞,도로변(횡단보도 포함),재활용쓰레기,0,0,종로구율곡로 46종로경찰서 앞도로변(횡단보도 포함),,,,
67,종로구,삼일대로 467,서울노인복지센터 앞,도로변(횡단보도 포함),일반쓰레기,37.57596579,126.9858533,종로구삼일대로 467서울노인복지센터 앞도로변(횡단보도 포함),,,,
68,종로구,삼일대로 467,서울노인복지센터 앞,도로변(횡단보도 포함),재활용쓰레기,37.57596579,126.9858533,종로구삼일대로 467서울노인복지센터 앞도로변(횡단보도 포함),,,,
69,종로구,종로1가 1-3,광화문 버스정류소(01-010),"정류소(버스,택시 등)",일반쓰레기,37.57030229,126.9780403,"종로구종로1가 1-3광화문 버스정류소(01-010)정류소(버스,택시 등)",,,,
70,종로구,종로1가 1-3,광화문 버스정류소(01-010),"정류소(버스,택시 등)",재활용쓰레기,37.57030229,126.9780403,"종로구종로1가 1-3광화문 버스정류소(01-010)정류소(버스,택시 등)",,,,
71,종로구,세종대로 178, KT광화문지사 앞,도로변(횡단보도 포함),일반쓰레기,37.57215064,126.9777916,종로구세종대로 178 KT광화문지사 앞도로변(횡단보도 포함),,,,
72,종로구,세종대로 178, KT광화문지사 앞,도로변(횡단보도 포함),재활용쓰레기,37.57215064,126.9777916,종로구세종대로 178 KT광화문지사 앞도로변(횡단보도 포함),,,,
73,종로구,종로1길 42-1,세븐일레븐 세종로점,도로변(횡단보도 포함),일반쓰레기,37.5742266,126.9786677,종로구종로1길 42-1세븐일레븐 세종로점도로변(횡단보도 포함),,,,
74,종로구,종로1길 42,이마빌딩 앞 ,도로변(횡단보도 포함),일반쓰레기,37.57390293,126.9789835,종로구종로1길 42이마빌딩 앞 도로변(횡단보도 포함),,,,
75,종로구,종로1길 42,이마빌딩 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.57390293,126.9789835,종로구종로1길 42이마빌딩 앞 도로변(횡단보도 포함),,,,
76,종로구,세종대로 175 세종문화회관,세종문화회관 앞,도로변(횡단보도 포함),일반쓰레기,37.57184786,126.9761683,종로구세종대로 175 세종문화회관세종문화회관 앞도로변(횡단보도 포함),,,,
77,종로구,세종대로 175 세종문화회관,세종문화회관 앞,도로변(횡단보도 포함),재활용쓰레기,37.57184786,126.9761683,종로구세종대로 175 세종문화회관세종문화회관 앞도로변(횡단보도 포함),,,,
78,종로구,새문안로 5길,광화문역 5번출구,지하철역 입구,일반쓰레기,37.57295865,126.9746355,종로구새문안로 5길광화문역 5번출구지하철역 입구,,,,
79,종로구,새문안로 5길,광화문역 5번출구,지하철역 입구,재활용쓰레기,37.57295865,126.9746355,종로구새문안로 5길광화문역 5번출구지하철역 입구,,,,
80,종로구,새문안로 103-1,삼원온누리약국 ,도로변(횡단보도 포함),일반쓰레기,37.57048096,126.976179,종로구새문안로 103-1삼원온누리약국 도로변(횡단보도 포함),,,,
81,종로구,새문안로 103-1,삼원온누리약국 ,도로변(횡단보도 포함),재활용쓰레기,37.57048096,126.976179,종로구새문안로 103-1삼원온누리약국 도로변(횡단보도 포함),,,,
82,종로구,새문안로 55,서울역사박물관 버스정류장(01-008),도로변(횡단보도 포함),일반쓰레기,37.57049685,126.9710752,종로구새문안로 55서울역사박물관 버스정류장(01-008)도로변(횡단보도 포함),,,,
83,종로구,새문안로 56,서울역사박물관 버스정류장(01-007),도로변(횡단보도 포함),일반쓰레기,37.57049685,126.9710752,종로구새문안로 56서울역사박물관 버스정류장(01-007)도로변(횡단보도 포함),,,,
84,종로구,통일로 134,디타워 돈의문 앞,도로변(횡단보도 포함),일반쓰레기,37.56679969,126.9662555,종로구통일로 134디타워 돈의문 앞도로변(횡단보도 포함),,,,
85,종로구,통일로 134,디타워 돈의문 앞,도로변(횡단보도 포함),재활용쓰레기,37.56679969,126.9662555,종로구통일로 134디타워 돈의문 앞도로변(횡단보도 포함),,,,
86,종로구,새문안로 3길,경복궁역 7번출구,지하철역 입구,일반쓰레기,37.57303777,126.9727092,종로구새문안로 3길경복궁역 7번출구지하철역 입구,,,,
87,종로구,새문안로 3길,경복궁역 7번출구,지하철역 입구,재활용쓰레기,37.57303777,126.9727092,종로구새문안로 3길경복궁역 7번출구지하철역 입구,,,,
88,종로구,수송동 80-7,보성사 터 앞,도로변(횡단보도 포함),일반쓰레기,37.57384581,126.9811477,종로구수송동 80-7보성사 터 앞도로변(횡단보도 포함),,,,
89,종로구,수송동 80-7,보성사 터 앞,도로변(횡단보도 포함),일반쓰레기,37.57384581,126.9811477,종로구수송동 80-7보성사 터 앞도로변(횡단보도 포함),,,,
90,종로구,종로 1,교보생명 빌딩 앞,도로변(횡단보도 포함),일반쓰레기,37.57095784,126.9779288,종로구종로 1교보생명 빌딩 앞도로변(횡단보도 포함),,,,
91,종로구,종로 1,교보생명 빌딩 앞,도로변(횡단보도 포함),일반쓰레기,37.57095784,126.9779288,종로구종로 1교보생명 빌딩 앞도로변(횡단보도 포함),,,,
92,종로구,청계천로 35,이마트24 청계천점 앞,도로변(횡단보도 포함),일반쓰레기,37.56933925,126.9813777,종로구청계천로 35이마트24 청계천점 앞도로변(횡단보도 포함),,,,
93,종로구,종로2가 34-2,탑골공원 앞,도로변(횡단보도 포함),일반쓰레기,37.57033289,126.988639,종로구종로2가 34-2탑골공원 앞도로변(횡단보도 포함),,,,
94,종로구,종로2가 34-2,탑골공원 앞,도로변(횡단보도 포함),재활용쓰레기,37.57033289,126.988639,종로구종로2가 34-2탑골공원 앞도로변(횡단보도 포함),,,,
95,종로구,종로 113,오복플란트치과의원 건물 앞,도로변(횡단보도 포함),일반쓰레기,37.57058648,126.9901349,종로구종로 113오복플란트치과의원 건물 앞도로변(횡단보도 포함),,,,
96,종로구,종로 113,오복플란트치과의원 건물 앞,도로변(횡단보도 포함),재활용쓰레기,37.57058648,126.9901349,종로구종로 113오복플란트치과의원 건물 앞도로변(횡단보도 포함),,,,
97,종로구,종로 94,버거킹 종로점 앞,도로변(횡단보도 포함),일반쓰레기,37.56994514,126.9880874,종로구종로 94버거킹 종로점 앞도로변(횡단보도 포함),,,,
98,종로구,종로 94,버거킹 종로점 앞,도로변(횡단보도 포함),재활용쓰레기,37.56994514,126.9880874,종로구종로 94버거킹 종로점 앞도로변(횡단보도 포함),,,,
99,종로구,종로 104,올리브영 앞,도로변(횡단보도 포함),일반쓰레기,37.56996344,126.9891115,종로구종로 104올리브영 앞도로변(횡단보도 포함),,,,
100,종로구,종로 104,올리브영 앞,도로변(횡단보도 포함),재활용쓰레기,37.56996344,126.9891115,종로구종로 104올리브영 앞도로변(횡단보도 포함),,,,
101,종로구,종로 160-3,다시세운상가 대로변,도로변(횡단보도 포함),일반쓰레기,37.5704649,126.9956413,종로구종로 160-3다시세운상가 대로변도로변(횡단보도 포함),,,,
102,종로구,종로 160-3,다시세운상가 대로변,도로변(횡단보도 포함),재활용쓰레기,37.5704649,126.9956413,종로구종로 160-3다시세운상가 대로변도로변(횡단보도 포함),,,,
103,종로구,종로 지하 129,1호선 종로3가역 2번출구,도로변(횡단보도 포함),일반쓰레기,37.5704266,126.9920293,종로구종로 지하 1291호선 종로3가역 2번출구도로변(횡단보도 포함),,,,
104,종로구,종로 지하 130,1호선 종로3가역 2번출구,도로변(횡단보도 포함),재활용쓰레기,37.5704266,126.9920293,종로구종로 지하 1301호선 종로3가역 2번출구도로변(횡단보도 포함),,,,
105,종로구,돈화문로 89,제이미파커스 앞,도로변(횡단보도 포함),일반쓰레기,37.57648529,126.9901466,종로구돈화문로 89제이미파커스 앞도로변(횡단보도 포함),,,,
106,종로구,돈화문로 89,제이미파커스 앞,도로변(횡단보도 포함),재활용쓰레기,37.57648529,126.9901466,종로구돈화문로 89제이미파커스 앞도로변(횡단보도 포함),,,,
107,종로구,율곡로3길 4,서울공예박물관 앞 ,도로변(횡단보도 포함),일반쓰레기,37.57661119,126.9832613,종로구율곡로3길 4서울공예박물관 앞 도로변(횡단보도 포함),,,,
108,종로구,율곡로3길 4,서울공예박물관 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.57661119,126.9832613,종로구율곡로3길 4서울공예박물관 앞 도로변(횡단보도 포함),,,,
109,종로구,운니동 98-7,종로웨니스센터 앞 ,도로변(횡단보도 포함),일반쓰레기,37.57756476,126.9890013,종로구운니동 98-7종로웨니스센터 앞 도로변(횡단보도 포함),,,,
110,종로구,운니동 98-7,종로웨니스센터 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.57756476,126.9890013,종로구운니동 98-7종로웨니스센터 앞 도로변(횡단보도 포함),,,,
111,종로구,율곡로 78,안국역 2번출구 앞,도로변(횡단보도 포함),일반쓰레기,37.57681734,126.9876493,종로구율곡로 78안국역 2번출구 앞도로변(횡단보도 포함),,,,
112,종로구,율곡로 78,안국역 2번출구 앞,도로변(횡단보도 포함),재활용쓰레기,37.57681734,126.9876493,종로구율곡로 78안국역 2번출구 앞도로변(횡단보도 포함),,,,
113,종로구,북촌로4길 7,재동초등학교 입구 ,도로변(횡단보도 포함),일반쓰레기,37.57994157,126.9855017,종로구북촌로4길 7재동초등학교 입구 도로변(횡단보도 포함),,,,
114,종로구,북촌로4길 7,재동초등학교 입구 ,도로변(횡단보도 포함),재활용쓰레기,37.57994157,126.9855017,종로구북촌로4길 7재동초등학교 입구 도로변(횡단보도 포함),,,,
115,종로구,북촌로 51,에비뉴 골목 ,상가지역,일반쓰레기,37.58134109,126.9849012,종로구북촌로 51에비뉴 골목 상가지역,,,,
116,종로구,북촌로 51,에비뉴 골목 ,상가지역,재활용쓰레기,37.58134109,126.9849012,종로구북촌로 51에비뉴 골목 상가지역,,,,
117,종로구,북촌로 35,가회동 주민센터 앞 ,도로변(횡단보도 포함),일반쓰레기,37.58005086,126.9847891,종로구북촌로 35가회동 주민센터 앞 도로변(횡단보도 포함),,,,
118,종로구,북촌로 35,가회동 주민센터 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.58005086,126.9847891,종로구북촌로 35가회동 주민센터 앞 도로변(횡단보도 포함),,,,
119,종로구,북촌로5가길 3,아원갤러리 앞,도로변(횡단보도 포함),일반쓰레기,37.57974695,126.9821945,종로구북촌로5가길 3아원갤러리 앞도로변(횡단보도 포함),,,,
120,종로구,북촌로5가길 3,아원갤러리 앞,도로변(횡단보도 포함),재활용쓰레기,37.57974695,126.9821945,종로구북촌로5가길 3아원갤러리 앞도로변(횡단보도 포함),,,,
121,종로구,삼청로 68 삼청파출소,삼청파출소 앞,도로변(횡단보도 포함),일반쓰레기,37.58157655,126.9813322,종로구삼청로 68 삼청파출소삼청파출소 앞도로변(횡단보도 포함),,,,
122,종로구,삼청로 68 삼청파출소,삼청파출소 앞,도로변(횡단보도 포함),재활용쓰레기,37.58157655,126.9813322,종로구삼청로 68 삼청파출소삼청파출소 앞도로변(횡단보도 포함),,,,
123,종로구,삼청로 99-1,삼청새마을금고 본점 ,도로변(횡단보도 포함),일반쓰레기,37.58440089,126.9818434,종로구삼청로 99-1삼청새마을금고 본점 도로변(횡단보도 포함),,,,
124,종로구,삼청로 99-1,삼청새마을금고 본점 ,도로변(횡단보도 포함),재활용쓰레기,37.58440089,126.9818434,종로구삼청로 99-1삼청새마을금고 본점 도로변(횡단보도 포함),,,,
125,종로구,삼청로 102,카페 아뜰리에 앞 ,도로변(횡단보도 포함),일반쓰레기,37.58452034,126.982298,종로구삼청로 102카페 아뜰리에 앞 도로변(횡단보도 포함),,,,
126,종로구,삼청로 102,카페 아뜰리에 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.58452034,126.982298,종로구삼청로 102카페 아뜰리에 앞 도로변(횡단보도 포함),,,,
127,종로구,서순라길 3,가판대 앞,도로변(횡단보도 포함),일반쓰레기,37.57081332,126.9937141,종로구서순라길 3가판대 앞도로변(횡단보도 포함),,,,
128,종로구,서순라길 7,가판대 앞,도로변(횡단보도 포함),일반쓰레기,37.57098892,126.9936764,종로구서순라길 7가판대 앞도로변(횡단보도 포함),,,,
129,종로구,종로3가 2-1,투썸종로3가역 점 앞 ,도로변(횡단보도 포함),일반쓰레기,37.57050984,126.9895423,종로구종로3가 2-1투썸종로3가역 점 앞 도로변(횡단보도 포함),,,,
130,종로구,돈화문로 32-1,스태리 앞,도로변(횡단보도 포함),일반쓰레기,37.57149086,126.9921092,종로구돈화문로 32-1스태리 앞도로변(횡단보도 포함),,,,
131,종로구,돈화문로 35,국수집 앞,도로변(횡단보도 포함),일반쓰레기,37.57159598,126.9916461,종로구돈화문로 35국수집 앞도로변(횡단보도 포함),,,,
132,종로구,대학로 95,NH농협은행 앞 ,도로변(횡단보도 포함),일반쓰레기,37.57978459,127.0017789,종로구대학로 95NH농협은행 앞 도로변(횡단보도 포함),,,,
133,종로구,대학로 95,NH농협은행 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.57978459,127.0017789,종로구대학로 95NH농협은행 앞 도로변(횡단보도 포함),,,,
134,종로구,연건동 28-2,"창경궁, 서울대병원 버스정류장(01-002)","정류소(버스,택시 등)",일반쓰레기,37.58077686,126.9992494,"종로구연건동 28-2창경궁, 서울대병원 버스정류장(01-002)정류소(버스,택시 등)",,,,
135,종로구,연건동 28-2,"창경궁, 서울대병원 버스정류장(01-002)","정류소(버스,택시 등)",재활용쓰레기,37.58077686,126.9992494,"종로구연건동 28-2창경궁, 서울대병원 버스정류장(01-002)정류소(버스,택시 등)",,,,
136,종로구,대학로 8길 1,마로니에공원 버스정류장(01-220),"정류소(버스,택시 등)",일반쓰레기,37.58100326,127.0024239,"종로구대학로 8길 1마로니에공원 버스정류장(01-220)정류소(버스,택시 등)",,,,
137,종로구,대학로 8길 2,마로니에공원 버스정류장(01-220),"정류소(버스,택시 등)",재활용쓰레기,37.58100326,127.0024239,"종로구대학로 8길 2마로니에공원 버스정류장(01-220)정류소(버스,택시 등)",,,,
138,종로구,종로 200,종로5가 광장시장 버스정류장(01-020),"정류소(버스,택시 등)",일반쓰레기,37.57067708,126.9998895,"종로구종로 200종로5가 광장시장 버스정류장(01-020)정류소(버스,택시 등)",,,,
139,종로구,종로 200,종로5가 광장시장 버스정류장(01-020),"정류소(버스,택시 등)",재활용쓰레기,37.57067708,126.9998895,"종로구종로 200종로5가 광장시장 버스정류장(01-020)정류소(버스,택시 등)",,,,
140,종로구,창경궁로 235,명륜3가 성대입구 버스정류장(01-003),"정류소(버스,택시 등)",일반쓰레기,37.58296258,126.9983851,"종로구창경궁로 235명륜3가 성대입구 버스정류장(01-003)정류소(버스,택시 등)",,,,
141,종로구,창경궁로 236,명륜3가 성대입구 버스정류장(01-004),"정류소(버스,택시 등)",재활용쓰레기,37.58264363,126.9988342,"종로구창경궁로 236명륜3가 성대입구 버스정류장(01-004)정류소(버스,택시 등)",,,,
142,종로구,창경궁로 269,혜화로터리 버스정류장(01-005),"정류소(버스,택시 등)",일반쓰레기,37.58534211,127.0006657,"종로구창경궁로 269혜화로터리 버스정류장(01-005)정류소(버스,택시 등)",,,,
143,종로구,창경궁로 269,혜화로터리 버스정류장(01-005),"정류소(버스,택시 등)",재활용쓰레기,37.58534211,127.0006657,"종로구창경궁로 269혜화로터리 버스정류장(01-005)정류소(버스,택시 등)",,,,
144,종로구,종로3가 45-4,종로4가 종묘 버스정류장(01-017),"정류소(버스,택시 등)",일반쓰레기,37.57049338,126.993722,"종로구종로3가 45-4종로4가 종묘 버스정류장(01-017)정류소(버스,택시 등)",,,,
